instance,source_file,p,method,n,routes,selection,seed,demand_mode,mean_level,delta,load_target,Q,expected_load_ratio,selected_original_ids,scaled_means,objective,travel,recourse,routes_solution,root_info_candidates,root_info_cuts,incumbent_info_candidates,incumbent_info_violated,incumbent_info_cuts,total_info_cuts,info_retention_median,final_info_gap,final_info_gap_ratio,root_info_rounds,root_bound_initial,root_bound_final,info_candidate_time,info_lp_time,exact_lazy_rounds,exact_route_cuts,mip_nodes_sum,mip_time,total_time_including_info,status
CON3-0,/mnt/data/CON3-0.vrpspd,0.5,BASELINE,8,2,random,2,delivery,4.0,1,1.0,18,0.9722222222222222,6;13;15;21;24;38;41;51,7;8;6;2;5;2;3;2,165.20931249998728,155.7010999999873,9.508212499999999,15-6-21-38|24-41-51-13,0,0,0,0,0,0,nan,0.0,0.0,0,nan,nan,0.0,0.0,5,8,7.0,0.5114137859991388,0.5114137859991388,0
CON3-0,/mnt/data/CON3-0.vrpspd,0.5,HYBRID,8,2,random,2,delivery,4.0,1,1.0,18,0.9722222222222222,6;13;15;21;24;38;41;51,7;8;6;2;5;2;3;2,165.20931249998728,155.7010999999873,9.508212499999999,15-6-21-38|24-41-51-13,0,0,0,0,0,0,nan,0.0,0.0,0,nan,nan,0.0,0.0,5,8,7.0,0.4971541070008243,0.4971541070008243,0
CON3-0,/mnt/data/CON3-0.vrpspd,0.8,BASELINE,8,2,random,2,delivery,4.0,1,1.0,18,0.9722222222222222,6;13;15;21;24;38;41;51,7;8;6;2;5;2;3;2,166.8142252,155.7011,11.113125199999999,15-6-21-38|24-41-51-13,0,0,0,0,0,0,nan,0.4478649600000004,0.04030054120149753,0,nan,nan,0.0,0.0,5,8,13.0,0.5208044670007439,0.5208044670007439,0
CON3-0,/mnt/data/CON3-0.vrpspd,0.8,HYBRID,8,2,random,2,delivery,4.0,1,1.0,18,0.9722222222222222,6;13;15;21;24;38;41;51,7;8;6;2;5;2;3;2,166.8142252,155.7011,11.113125199999999,15-6-21-38|24-41-51-13,0,0,0,0,0,0,nan,0.4478649600000004,0.04030054120149753,0,nan,nan,0.0,0.0,5,8,13.0,0.5081490450002093,0.5081490450002093,0
CON3-0,/mnt/data/CON3-0.vrpspd,0.95,BASELINE,8,2,random,2,delivery,4.0,1,1.0,18,0.9722222222222222,6;13;15;21;24;38;41;51,7;8;6;2;5;2;3;2,167.12215,155.7011,11.421050000000001,15-6-21-38|24-41-51-13,0,0,0,0,0,0,nan,0.07505467875000171,0.006571609331016124,0,nan,nan,0.0,0.0,5,8,17.0,0.6746869479984525,0.6746869479984525,0
CON3-0,/mnt/data/CON3-0.vrpspd,0.95,HYBRID,8,2,random,2,delivery,4.0,1,1.0,18,0.9722222222222222,6;13;15;21;24;38;41;51,7;8;6;2;5;2;3;2,167.12215,155.7011,11.421050000000001,15-6-21-38|24-41-51-13,0,0,0,0,0,0,nan,0.07505467875000171,0.006571609331016124,0,nan,nan,0.0,0.0,5,8,17.0,0.7037661640015358,0.7037661640015358,0
CON3-0,/mnt/data/CON3-0.vrpspd,0.99,BASELINE,8,2,random,2,delivery,4.0,1,1.0,18,0.9722222222222222,6;13;15;21;24;38;41;51,7;8;6;2;5;2;3;2,167.12215,155.7011,11.421050000000001,15-6-21-38|24-41-51-13,0,0,0,0,0,0,nan,0.003339360486002363,0.0002923864693703611,0,nan,nan,0.0,0.0,5,8,23.0,0.6530076720000579,0.6530076720000579,0
CON3-0,/mnt/data/CON3-0.vrpspd,0.99,HYBRID,8,2,random,2,delivery,4.0,1,1.0,18,0.9722222222222222,6;13;15;21;24;38;41;51,7;8;6;2;5;2;3;2,167.12215,155.7011,11.421050000000001,15-6-21-38|24-41-51-13,0,0,0,0,0,0,nan,0.003339360486002363,0.0002923864693703611,0,nan,nan,0.0,0.0,5,8,23.0,0.6573589199979324,0.6573589199979324,0
